departamento,campania_inicio
Santa Barbara,2016
Santa Barbara,2017
Santa Maria,1981
Santa Maria,1982
Santa Maria,1983
Santa Maria,1984
Santa Maria,1985
Santa Maria,1986
Santa Maria,1987
Santa Maria,1989
Santa Maria,1990
Santa Maria,1991
Santa Maria,1992
Santa Maria,1993
Santa Maria,1994
Santa Maria,1996
Santa Maria,1997
Santa Maria,1998
Santa Maria,1999
Santa Maria,2000
Santa Maria,2001
Santa Maria,2002
Santa Maria,2004
Santa Maria,2005
Santa Maria,2006
Santa Maria,2007
Santa Maria,2008
Santa Maria,2009
Santa Maria,2010
Santa Maria,2011
Santa Maria,2012
Santa Maria,2013
Santa Maria,2014
Santa Maria,2015
Santa Maria,2016
Santa Maria,2017
Santa Rosa,1981
Santa Rosa,1982
Santa Rosa,1983
Santa Rosa,1984
Santa Rosa,1985
Santa Rosa,1987
Santa Rosa,1989
Santa Rosa,1991
Santa Rosa,1992
Santa Rosa,1993
Santa Rosa,1994
Santa Rosa,1995
Santa Rosa,1996
Santa Rosa,1997
Santa Rosa,1998
Santa Rosa,2000
Santa Rosa,2001
Santa Rosa,2002
Santa Rosa,2003
Santa Rosa,2004
Santa Rosa,2005
Santa Rosa,2006
Santa Rosa,2007
Santa Rosa,2008
Santa Rosa,2009
Santa Rosa,2010
Santa Rosa,2011
Santa Rosa,2013
Santa Rosa,2014
Santa Rosa,2015
Santa Rosa,2016
Santa Rosa,2017
Santo Tome,1981
Santo Tome,1982
Santo Tome,1983
Santo Tome,1984
Santo Tome,1986
Santo Tome,1987
Santo Tome,1988
Santo Tome,1989
Santo Tome,1992
Santo Tome,1993
Santo Tome,1994
Santo Tome,1996
Santo Tome,1997
Santo Tome,1998
Santo Tome,1999
Santo Tome,2000
Santo Tome,2001
Santo Tome,2002
Santo Tome,2003
Santo Tome,2005
Santo Tome,2007
Santo Tome,2009
Santo Tome,2010
Santo Tome,2013
Sargento Cabral,1981
Sargento Cabral,1982
Sargento Cabral,1983
Sargento Cabral,1984
Sargento Cabral,1986
Sargento Cabral,1987
Sargento Cabral,1988
Sargento Cabral,1989
Sargento Cabral,1993
Sargento Cabral,1994
Sargento Cabral,1995
Sargento Cabral,1996
Sargento Cabral,1997
Sargento Cabral,1998
Sargento Cabral,1999
Sargento Cabral,2000
Sargento Cabral,2001
Sargento Cabral,2002
Sargento Cabral,2003
Sargento Cabral,2004
Sargento Cabral,2005
Sargento Cabral,2006
Sargento Cabral,2007
Sargento Cabral,2009
Sargento Cabral,2010
Sargento Cabral,2011
Sargento Cabral,2012
Sargento Cabral,2013
Sargento Cabral,2014
Sargento Cabral,2015
Sargento Cabral,2016
Sargento Cabral,2017
Sarmiento,1981
Sarmiento,1982
Sarmiento,1983
Sarmiento,1984
Sarmiento,1985
Sarmiento,1986
Sarmiento,1987
Sarmiento,1988
Sarmiento,1989
Sarmiento,1995
Sarmiento,1996
Sarmiento,1997
Sarmiento,1998
Sarmiento,2010
Sarmiento,2011
Sarmiento,2013
Sarmiento,2014
Sarmiento,2015
Sarmiento,2016
Sarmiento,2017
Sauce,1981
Sauce,1982
Sauce,1983
Sauce,1984
Sauce,1985
Sauce,1986
Sauce,1987
Sauce,1992
Sauce,1993
Sauce,1995
Sauce,1996
Sauce,1997
Sauce,1998
Sauce,1999
Sauce,2000
Sauce,2001
Sauce,2002
Sauce,2003
Sauce,2005
Sauce,2009
Sauce,2010
Sauce,2013
Silipica,1981
Silipica,1982
Silipica,1985
Silipica,1986
Silipica,1987
Silipica,1988
Silipica,1989
Silipica,1995
Silipica,1996
Silipica,1997
Silipica,1998
Silipica,2010
Silipica,2011
Silipica,2012
Silipica,2013
Silipica,2014
Silipica,2016
Silipica,2017
Simoca,1997
Simoca,1998
Simoca,2004
Simoca,2005
Simoca,2006
Simoca,2007
Simoca,2008
Simoca,2009
Simoca,2010
Simoca,2012
Simoca,2013
Simoca,2014
Simoca,2015
Simoca,2016
Simoca,2017
Sobremonte,1981
Sobremonte,1982
Sobremonte,1983
Sobremonte,1984
Sobremonte,1987
Sobremonte,1996
Sobremonte,1997
Sobremonte,1998
Sobremonte,1999
Sobremonte,2000
Sobremonte,2001
Sobremonte,2002
Sobremonte,2003
Sobremonte,2004
Sobremonte,2005
Sobremonte,2006
Sobremonte,2007
Sobremonte,2009
Sobremonte,2010
Sobremonte,2011
Sobremonte,2013
Sobremonte,2014
Sobremonte,2015
Sobremonte,2016
Suipacha,1981
Suipacha,1982
Suipacha,1983
Suipacha,1984
Suipacha,1985
Suipacha,1989
Suipacha,1990
Suipacha,1991
Suipacha,1992
Suipacha,1993
Suipacha,1994
Suipacha,1995
Suipacha,1996
Suipacha,1997
Suipacha,1998
Suipacha,2000
Suipacha,2001
Suipacha,2002
Suipacha,2003
Suipacha,2004
Suipacha,2006
Suipacha,2007
Suipacha,2009
Suipacha,2010
Suipacha,2011
Suipacha,2012
Suipacha,2013
Suipacha,2014
Suipacha,2015
Suipacha,2016
Tafi Del Valle,1981
Tafi Del Valle,1982
Tafi Del Valle,1983
Tafi Del Valle,1984
Tafi Del Valle,1985
Tafi Del Valle,1986
Tafi Del Valle,1987
Tafi Del Valle,1989
Tafi Del Valle,1991
Tafi Del Valle,1992
Tafi Del Valle,1993
Tafi Del Valle,1997
Tafi Del Valle,1998
Tafi Del Valle,2007
Tafi Del Valle,2008
Tafi Del Valle,2010
Tafi Del Valle,2011
Tafi Del Valle,2012
Tafi Del Valle,2013
Tafi Del Valle,2014
Tafi Del Valle,2015
Tafi Del Valle,2016
Tafi Del Valle,2017
Tala,1981
Tala,1982
Tala,1983
Tala,1984
Tala,1985
Tala,1986
Tala,1987
Tala,1988
Tala,1989
Tala,1990
Tala,1991
Tala,1992
Tala,1993
Tala,1994
Tala,1995
Tala,1997
Tala,1998
Tala,1999
Tala,2000
Tala,2001
Tala,2002
Tala,2003
Tala,2004
Tala,2005
Tala,2006
Tala,2009
Tala,2010
Tala,2011
Tala,2012
Tala,2013
Tala,2014
Tala,2015
Tala,2016
Tala,2017
Tandil,1981
Tandil,1982
Tandil,1983
Tandil,1984
Tandil,1985
Tandil,1986
Tandil,1987
Tandil,1988
Tandil,1989
Tandil,1990
Tandil,1991
Tandil,1993
Tandil,1994
Tandil,1995
Tandil,1996
Tandil,1997
Tandil,1998
Tandil,1999
Tandil,2000
Tandil,2001
Tandil,2002
Tandil,2003
Tandil,2004
Tandil,2005
Tandil,2006
Tandil,2007
Tandil,2009
Tandil,2010
Tandil,2011
Tandil,2012
Tandil,2013
Tandil,2014
Tandil,2015
Tandil,2016
Tandil,2017
Tapalque,1981
Tapalque,1982
Tapalque,1983
Tapalque,1984
Tapalque,1985
Tapalque,1986
Tapalque,1987
Tapalque,1989
Tapalque,1990
Tapalque,1991
Tapalque,1993
Tapalque,1994
Tapalque,1995
Tapalque,1996
Tapalque,1997
Tapalque,1998
Tapalque,1999
Tapalque,2000
Tapalque,2001
Tapalque,2002
Tapalque,2003
Tapalque,2004
Tapalque,2005
Tapalque,2006
Tapalque,2009
Tapalque,2010
Tapalque,2011
Tapalque,2012
Tapalque,2013
Tapalque,2014
Tapalque,2015
Tapalque,2016
Tercero Arriba,1981
Tercero Arriba,1982
Tercero Arriba,1983
Tercero Arriba,1984
Tercero Arriba,1985
Tercero Arriba,1986
Tercero Arriba,1987
Tercero Arriba,1989
Tercero Arriba,1990
Tercero Arriba,1991
Tercero Arriba,1992
Tercero Arriba,1993
Tercero Arriba,1994
Tercero Arriba,1996
Tercero Arriba,1997
Tercero Arriba,1998
Tercero Arriba,1999
Tercero Arriba,2000
Tercero Arriba,2001
Tercero Arriba,2002
Tercero Arriba,2003
Tercero Arriba,2004
Tercero Arriba,2005
Tercero Arriba,2006
Tercero Arriba,2007
Tercero Arriba,2008
Tercero Arriba,2009
Tercero Arriba,2010
Tercero Arriba,2011
Tercero Arriba,2012
Tercero Arriba,2013
Tercero Arriba,2014
Tercero Arriba,2015
Tercero Arriba,2016
Toay,1981
Toay,1982
Toay,1983
Toay,1984
Toay,1985
Toay,1986
Toay,1988
Toay,1989
Toay,1990
Toay,1991
Toay,1992
Toay,1993
Toay,1994
Toay,1996
Toay,1997
Toay,1998
Toay,1999
Toay,2000
Toay,2001
Toay,2002
Toay,2003
Toay,2006
Toay,2007
Toay,2009
Toay,2010
Toay,2011
Toay,2012
Toay,2013
Toay,2014
Toay,2015
Toay,2016
Toay,2017
Tordillo,1981
Tordillo,1982
Tordillo,1983
Tordillo,1984
Tordillo,1985
Tordillo,1988
Tordillo,1996
Tordillo,1997
Tordillo,1998
Tordillo,1999
Tordillo,2000
Tordillo,2001
Tordillo,2002
Tordillo,2003
Tordillo,2004
Tordillo,2005
Tordillo,2006
Tordillo,2007
Tordillo,2009
Tordillo,2010
Tordillo,2011
Tordillo,2012
Tordillo,2015
Tordillo,2016
Tordillo,2017
Tornquist,1981
Tornquist,1982
Tornquist,1983
Tornquist,1984
Tornquist,1985
Tornquist,1986
Tornquist,1987
Tornquist,1988
Tornquist,1989
Tornquist,1990
Tornquist,1991
Tornquist,1992
Tornquist,1993
Tornquist,1994
Tornquist,1995
Tornquist,1996
Tornquist,1997
Tornquist,1998
Tornquist,1999
Tornquist,2000
Tornquist,2001
Tornquist,2003
Tornquist,2004
Tornquist,2005
Tornquist,2006
Tornquist,2007
Tornquist,2010
Tornquist,2011
Tornquist,2012
Tornquist,2013
Tornquist,2014
Tornquist,2015
Tornquist,2016
Tornquist,2017
Totoral,1981
Totoral,1982
Totoral,1983
Totoral,1984
Totoral,1986
Totoral,1987
Totoral,1988
Totoral,1989
Totoral,1990
Totoral,1991
Totoral,1992
Totoral,1993
Totoral,1995
Totoral,1996
Totoral,1997
Totoral,1998
Totoral,1999
Totoral,2000
Totoral,2001
Totoral,2002
Totoral,2003
Totoral,2004
Totoral,2005
Totoral,2006
Totoral,2007
Totoral,2009
Totoral,2010
Totoral,2011
Totoral,2013
Totoral,2014
Totoral,2015
Totoral,2016
Totoral,2017
Trancas,1981
Trancas,1982
Trancas,1983
Trancas,1984
Trancas,1985
Trancas,1986
Trancas,1987
Trancas,1989
Trancas,1991
Trancas,1992
Trancas,1993
Trancas,1994
Trancas,1996
Trancas,1997
Trancas,1998
Trancas,2004
Trancas,2005
Trancas,2006
Trancas,2007
Trancas,2008
Trancas,2009
Trancas,2010
Trancas,2011
Trancas,2012
Trancas,2013
Trancas,2014
Trancas,2015
Trancas,2016
Trancas,2017
Trenel,1981
Trenel,1982
Trenel,1983
Trenel,1984
Trenel,1985
Trenel,1986
Trenel,1987
Trenel,1989
Trenel,1990
Trenel,1991
Trenel,1992
Trenel,1993
Trenel,1994
Trenel,1995
Trenel,1996
Trenel,1997
Trenel,1998
Trenel,1999
Trenel,2000
Trenel,2001
Trenel,2002
Trenel,2003
Trenel,2004
Trenel,2005
Trenel,2006
Trenel,2007
Trenel,2008
Trenel,2009
Trenel,2010
Trenel,2011
Trenel,2012
Trenel,2013
Trenel,2014
Trenel,2015
Trenel,2016
Trenel,2017
Trenque Lauquen,1981
Trenque Lauquen,1982
Trenque Lauquen,1983
Trenque Lauquen,1984
Trenque Lauquen,1985
Trenque Lauquen,1986
Trenque Lauquen,1987
Trenque Lauquen,1988
Trenque Lauquen,1989
Trenque Lauquen,1990
Trenque Lauquen,1991
Trenque Lauquen,1992
Trenque Lauquen,1993
Trenque Lauquen,1994
Trenque Lauquen,1996
Trenque Lauquen,1997
Trenque Lauquen,1998
Trenque Lauquen,1999
Trenque Lauquen,2000
Trenque Lauquen,2001
Trenque Lauquen,2002
Trenque Lauquen,2003
Trenque Lauquen,2004
Trenque Lauquen,2005
Trenque Lauquen,2006
Trenque Lauquen,2007
Trenque Lauquen,2009
Trenque Lauquen,2010
Trenque Lauquen,2011
Trenque Lauquen,2012
Trenque Lauquen,2013
Trenque Lauquen,2014
Trenque Lauquen,2015
Trenque Lauquen,2016
Trenque Lauquen,2017
Tres Arroyos,1981
Tres Arroyos,1982
Tres Arroyos,1983
Tres Arroyos,1984
Tres Arroyos,1985
Tres Arroyos,1987
Tres Arroyos,1988
Tres Arroyos,1989
Tres Arroyos,1990
Tres Arroyos,1991
Tres Arroyos,1992
Tres Arroyos,1993
Tres Arroyos,1994
Tres Arroyos,1995
Tres Arroyos,1996
Tres Arroyos,1997
Tres Arroyos,1999
Tres Arroyos,2000
Tres Arroyos,2001
Tres Arroyos,2002
Tres Arroyos,2003
Tres Arroyos,2004
Tres Arroyos,2005
Tres Arroyos,2007
Tres Arroyos,2009
Tres Arroyos,2010
Tres Arroyos,2011
Tres Arroyos,2012
Tres Arroyos,2013
Tres Arroyos,2014
Tres Arroyos,2015
Tres Lomas,1995
Tres Lomas,1996
Tres Lomas,1997
Tres Lomas,1998
Tres Lomas,1999
Tres Lomas,2000
Tres Lomas,2001
Tres Lomas,2002
Tres Lomas,2003
Tres Lomas,2004
Tres Lomas,2005
Tres Lomas,2006
Tres Lomas,2007
Tres Lomas,2008
Tres Lomas,2009
Tres Lomas,2010
Tres Lomas,2011
Tres Lomas,2012
Tres Lomas,2013
Tres Lomas,2014
Tres Lomas,2015
Tres Lomas,2016
Tres Lomas,2017
Tulumba,1981
Tulumba,1982
Tulumba,1983
Tulumba,1984
Tulumba,1985
Tulumba,1986
Tulumba,1987
Tulumba,1988
Tulumba,1989
Tulumba,1990
Tulumba,1991
Tulumba,1992
Tulumba,1993
Tulumba,1995
Tulumba,1996
Tulumba,1997
Tulumba,1998
Tulumba,1999
Tulumba,2000
Tulumba,2001
Tulumba,2002
Tulumba,2003
Tulumba,2004
Tulumba,2005
Tulumba,2006
Tulumba,2007
Tulumba,2009
Tulumba,2010
Tulumba,2011
Tulumba,2012
Tulumba,2013
Tulumba,2014
Tulumba,2015
Tulumba,2016
Tulumba,2017
Union,1981
Union,1982
Union,1983
Union,1984
Union,1985
Union,1986
Union,1987
Union,1989
Union,1990
Union,1991
Union,1992
Union,1993
Union,1994
Union,1995
Union,1996
Union,1997
Union,1998
Union,1999
Union,2000
Union,2001
Union,2002
Union,2003
Union,2004
Union,2006
Union,2007
Union,2008
Union,2009
Union,2010
Union,2012
Union,2013
Union,2014
Union,2015
Union,2016
Uruguay,1981
Uruguay,1982
Uruguay,1983
Uruguay,1984
Uruguay,1985
Uruguay,1986
Uruguay,1987
Uruguay,1988
Uruguay,1989
Uruguay,1990
Uruguay,1991
Uruguay,1992
Uruguay,1993
Uruguay,1994
Uruguay,1995
Uruguay,1996
Uruguay,1997
Uruguay,1998
Uruguay,1999
Uruguay,2000
Uruguay,2001
Uruguay,2002
Uruguay,2003
Uruguay,2004
Uruguay,2006
Uruguay,2007
Uruguay,2009
Uruguay,2010
Uruguay,2011
Uruguay,2012
Uruguay,2013
Uruguay,2014
Uruguay,2015
Uruguay,2016
Utracan,1981
Utracan,1982
Utracan,1983
Utracan,1984
Utracan,1985
Utracan,1986
Utracan,1987
Utracan,1988
Utracan,1989
Utracan,1990
Utracan,1991
Utracan,1992
Utracan,1993
Utracan,1994
Utracan,1996
Utracan,1997
Utracan,1998
Utracan,1999
Utracan,2000
Utracan,2001
Utracan,2002
Utracan,2003
Utracan,2004
Utracan,2006
Utracan,2007
Utracan,2009
Utracan,2010
Utracan,2011
Utracan,2012
Utracan,2013
Utracan,2014
Utracan,2015
Utracan,2016
Utracan,2017
Vera,1981
Vera,1982
Vera,1983
Vera,1984
Vera,1985
Vera,1986
Vera,1987
Vera,1988
Vera,1989
Vera,1990
Vera,1991
Vera,1992
Vera,1993
Vera,1994
Vera,1995
Vera,1996
Vera,1997
Vera,1998
Vera,1999
Vera,2001
Vera,2002
Vera,2003
Vera,2004
Vera,2005
Vera,2006
Vera,2009
Vera,2010
Vera,2011
Vera,2012
Vera,2013
Vera,2014
Vera,2015
Vera,2016
Victoria,1981
Victoria,1982
Victoria,1983
Victoria,1984
Victoria,1985
Victoria,1986
Victoria,1987
Victoria,1988
Victoria,1989
Victoria,1990
Victoria,1991
Victoria,1992
Victoria,1993
Victoria,1994
Victoria,1995
Victoria,1996
Victoria,1997
Victoria,1998
Victoria,2000
Victoria,2001
Victoria,2002
Victoria,2003
Victoria,2004
Victoria,2006
Victoria,2007
Victoria,2009
Victoria,2010
Victoria,2011
Victoria,2012
Victoria,2013
Victoria,2014
Victoria,2015
Victoria,2016
Villa Constitucion,1981
Villa Constitucion,1982
Villa Constitucion,1983
Villa Constitucion,1984
Villa Constitucion,1985
Villa Constitucion,1986
Villa Constitucion,1987
Villa Constitucion,1989
Villa Constitucion,1990
Villa Constitucion,1991
Villa Constitucion,1992
Villa Constitucion,1993
Villa Constitucion,1994
Villa Constitucion,1995
Villa Constitucion,1996
Villa Constitucion,1997
Villa Constitucion,1998
Villa Constitucion,2000
Villa Constitucion,2001
Villa Constitucion,2002
Villa Constitucion,2003
Villa Constitucion,2004
Villa Constitucion,2005
Villa Constitucion,2006
Villa Constitucion,2007
Villa Constitucion,2008
Villa Constitucion,2009
Villa Constitucion,2010
Villa Constitucion,2011
Villa Constitucion,2012
Villa Constitucion,2013
Villa Constitucion,2014
Villa Constitucion,2015
Villa Constitucion,2016
Villaguay,1981
Villaguay,1982
Villaguay,1983
Villaguay,1984
Villaguay,1985
Villaguay,1986
Villaguay,1987
Villaguay,1988
Villaguay,1989
Villaguay,1990
Villaguay,1991
Villaguay,1992
Villaguay,1993
Villaguay,1994
Villaguay,1995
Villaguay,1996
Villaguay,1997
Villaguay,1998
Villaguay,1999
Villaguay,2000
Villaguay,2001
Villaguay,2002
Villaguay,2003
Villaguay,2004
Villaguay,2006
Villaguay,2007
Villaguay,2009
Villaguay,2010
Villaguay,2011
Villaguay,2012
Villaguay,2013
Villaguay,2014
Villaguay,2015
Villaguay,2016
Villarino,1981
Villarino,1982
Villarino,1983
Villarino,1984
Villarino,1985
Villarino,1986
Villarino,1987
Villarino,1988
Villarino,1989
Villarino,1990
Villarino,1991
Villarino,1992
Villarino,1993
Villarino,1994
Villarino,1995
Villarino,1996
Villarino,1997
Villarino,1998
Villarino,1999
Villarino,2001
Villarino,2002
Villarino,2003
Villarino,2004
Villarino,2005
Villarino,2006
Villarino,2008
Villarino,2009
Villarino,2010
Villarino,2011
Villarino,2012
Villarino,2013
Villarino,2014
Villarino,2015
Villarino,2017
Zarate,1981
Zarate,1982
Zarate,1983
Zarate,1984
Zarate,1985
Zarate,1986
Zarate,1987
Zarate,1989
Zarate,1990
Zarate,1991
Zarate,1992
Zarate,1993
Zarate,1994
Zarate,1996
Zarate,1997
Zarate,1998
Zarate,2000
Zarate,2001
Zarate,2002
Zarate,2003
Zarate,2004
Zarate,2005
Zarate,2006
Zarate,2007
Zarate,2009
Zarate,2010
Zarate,2011
Zarate,2012
Zarate,2013
Zarate,2014
Zarate,2015
Zarate,2016
